is_not_property,estimated_dollar_loss,ignition_source,longitude,latitude,hour
#052c66cb,0,NA,-79.38242474,43.65176096,3
#052c66cb,0,NA,-79.25728179,43.78739255,5
#052c66cb,0,NA,-79.2537018,43.78815593,5
red,400000,12 - Oven,-79.60671808,43.73372214,4
#052c66cb,0,NA,-79.28412293,43.67336123,6
#052c66cb,0,NA,-79.55663151,43.66007493,16
#052c66cb,0,"105 - Exposure, source forest, trees, wildland",-79.19563799,43.75719585,17
#052c66cb,0,NA,-79.51460689,43.6729354,22
#052c66cb,0,NA,-79.51460689,43.6729354,6
red,10000,83 - Other Electrical,-79.48698264,43.65539324,6
red,50000,"96 - Chemical Reaction (eg. spontaneous combustion, etc.)",-79.51779043,43.70060052,19
#052c66cb,20000,82 - Vehicle - Mechanical,-79.44053414,43.75512211,16
#052c66cb,0,NA,-79.57258155,43.69522433,17
#052c66cb,8000,82 - Vehicle - Mechanical,-79.36311798,43.76658479,18
red,1000,43 - Clothes Dryer,-79.36447516,43.65706222,20
#052c66cb,0,NA,-79.45832632,43.66757926,22
#052c66cb,30000,999 - Undetermined,-79.5268928,43.64788537,18
#052c66cb,2000,81 - Vehicle - Electrical,-79.54238057,43.75208999,18
red,900,34 - Space Heater - Portable,-79.47306643,43.67679079,21
#052c66cb,0,NA,-79.37473469,43.66068127,3
#052c66cb,1000000,999 - Undetermined,-79.44302373,43.65068687,18
red,40000,"11 - Stove, Range-top burner",-79.46528557,43.63635466,17
#052c66cb,0,NA,-79.37932367,43.77543088,1
red,5000,55 - Candle,-79.23474726,43.71618838,17
#052c66cb,0,NA,-79.37331257,43.64725727,0
red,1000,"11 - Stove, Range-top burner",-79.37400348,43.79629552,3
#052c66cb,0,NA,-79.38585604,43.66799584,8
red,50000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.37377791,43.66729534,11
#052c66cb,0,NA,-79.38585604,43.66799584,17
red,5000,"11 - Stove, Range-top burner",-79.5883482,43.75623337,23
#052c66cb,45000,82 - Vehicle - Mechanical,-79.53624807,43.71357854,9
red,20000,72 - Cutting/Welding Equipment,-79.38066484,43.75495847,14
#052c66cb,0,NA,-79.38328361,43.64050153,21
red,1500,72 - Cutting/Welding Equipment,-79.38357943,43.67203696,22
red,100000,999 - Undetermined,-79.3022158,43.81902886,22
#052c66cb,0,NA,-79.37925894,43.65243994,5
red,4000,"11 - Stove, Range-top burner",-79.36015303,43.79699714,5
#052c66cb,0,NA,-79.39188928,43.63765371,5
red,1000,31 - Central Heating/Cooling Unit,-79.43996878,43.63641926,13
red,2000,12 - Oven,-79.42365917,43.68761916,13
red,100000,35 - Fireplace - Factory Built,-79.45211182,43.67091252,15
red,100,"11 - Stove, Range-top burner",-79.37997399,43.6540628,19
#052c66cb,0,999 - Undetermined,-79.51886866,43.64901979,19
#052c66cb,0,NA,-79.36203085,43.64484702,22
red,200,"26 - Terminations-Copper (incl receptacles, switches, lights)",-79.4242363,43.71474109,9
red,50000,100 - Outdoor fireplace/heater,-79.36606756,43.66353672,18
#052c66cb,0,NA,-79.51673402,43.72094307,18
#052c66cb,0,NA,-79.38205611,43.6683486,20
#052c66cb,0,NA,-79.403108,43.65360606,21
#052c66cb,0,NA,-79.39834303,43.65630648,23
#052c66cb,0,NA,-79.42883406,43.64041956,6
#052c66cb,0,NA,-79.38056638,43.67161082,7
#052c66cb,0,NA,-79.26066533,43.72621892,17
#052c66cb,0,NA,-79.38505175,43.66606366,9
#052c66cb,1000,84 - Other Mechanical,-79.32476226,43.76242707,12
red,0,55 - Candle,-79.16472902,43.787104480000004,14
red,40000,"73 - Blow Torch, Bunsen Burner",-79.47919355,43.71492251,14
#052c66cb,0,NA,-79.54628002,43.71302277,15
red,2500,84 - Other Mechanical,-79.49121806,43.68659924,16
#052c66cb,25000,98 - Other,-79.23594519,43.71115979,23
#052c66cb,0,NA,-79.40813089,43.67741656,0
red,100,999 - Undetermined,-79.37566601,43.65682099,0
#052c66cb,2000,999 - Undetermined,-79.4114242,43.63917466,8
red,0,999 - Undetermined,-79.49348952,43.68986643,11
red,50000,999 - Undetermined,-79.39065767,43.70961555,18
red,0,999 - Undetermined,-79.44417798,43.63997092,18
#052c66cb,5000,82 - Vehicle - Mechanical,-79.23540047,43.78586559,7
red,500,999 - Undetermined,-79.38519572,43.65922588,0
#052c66cb,0,NA,-79.60159232,43.73045034,4
#052c66cb,0,NA,-79.4143912,43.67315026,13
#052c66cb,0,NA,-79.39037937,43.65450338,14
red,0,14 - Open Fired Barbeque - Fixed or Portable,-79.17223759,43.79606484,19
#052c66cb,0,NA,-79.40599499,43.64890278,10
red,0,999 - Undetermined,-79.32960342,43.78628997,12
#052c66cb,0,NA,-79.36441281,43.65212388,14
red,1000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.35982499,43.71460395,22
#052c66cb,0,NA,-79.24636249,43.73265103,22
#052c66cb,0,NA,-79.48969781,43.71073551,23
#052c66cb,0,NA,-79.43113211,43.66079093,23
#052c66cb,0,NA,-79.36737011,43.67436864,23
red,1000,"19 - Other Cooking Items (eg Toaster, Kettle, elec frying pan)",-79.39986886,43.68693605,12
#052c66cb,0,999 - Undetermined,-79.34871002,43.65622678,17
red,20000,"28 - Cord, Cable for Appliance, Electrical Articles",-79.3375103,43.69406312,19
#052c66cb,0,NA,-79.39747433,43.70692189,20
red,1500,999 - Undetermined,-79.37207816,43.65395762,5
red,10000,81 - Vehicle - Electrical,-79.25127763,43.74366167,14
red,500,14 - Open Fired Barbeque - Fixed or Portable,-79.41952654,43.64608999,16
#052c66cb,10000,81 - Vehicle - Electrical,-79.28573931,43.72328882,16
red,80000,999 - Undetermined,-79.45568041,43.71825756,16
red,20000,81 - Vehicle - Electrical,-79.49872821,43.75143194,17
#052c66cb,0,NA,-79.28700258,43.68793924,17
#052c66cb,0,NA,-79.33765219,43.68124622,18
#052c66cb,0,NA,-79.39837487,43.640303,18
#052c66cb,50,999 - Undetermined,-79.39935534,43.72714677,21
#052c66cb,0,NA,-79.50805643,43.74807803,1
red,200,"11 - Stove, Range-top burner",-79.50978049,43.76045978,2
red,0,83 - Other Electrical,-79.47816541,43.78193921,2
red,50000,77 - Matches or Lighters (unable to distinguish),-79.24443935,43.71326911,3
red,100000,55 - Candle,-79.28097627,43.82819463,1
#052c66cb,0,NA,-79.39836458,43.66783163,2
#052c66cb,40000,999 - Undetermined,-79.57856622,43.67007265,6
red,20000,98 - Other,-79.4020205,43.66838942,11
#052c66cb,0,NA,-79.34092388,43.66115275,11
red,3000,"93 - Hot Ashes, Embers, Spark",-79.38359769,43.7720412,11
red,0,999 - Undetermined,-79.25678984,43.69755436,21
#052c66cb,0,NA,-79.44138315,43.64088217,23
red,10000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.35023303,43.64629938,6
red,100000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.31037289,43.69392463,14
#052c66cb,0,NA,-79.44840806,43.71521307,22
red,2000,"11 - Stove, Range-top burner",-79.31028383,43.69791436,11
#052c66cb,0,NA,-79.38067489,43.65577407,13
#052c66cb,0,NA,-79.37473469,43.66068127,16
#052c66cb,0,NA,-79.43431345,43.6571226,19
red,1000,83 - Other Electrical,-79.55864913,43.69424964,19
#052c66cb,0,NA,-79.1327337,43.77839815,23
#052c66cb,0,NA,-79.20248897,43.80411331,16
red,100,999 - Undetermined,-79.37811896,43.66914673,3
#052c66cb,0,NA,-79.53940154,43.5873666,6
red,10000,999 - Undetermined,-79.3090163,43.71592599,8
#052c66cb,0,NA,-79.24897562,43.79174121,11
#052c66cb,0,NA,-79.41981944,43.79715967,12
#052c66cb,0,NA,-79.29777628,43.71311784,14
#052c66cb,0,NA,-79.35593133,43.64899184,15
#052c66cb,0,NA,-79.44019402,43.65143188,16
#052c66cb,0,NA,-79.49576809,43.67375599,16
#052c66cb,0,NA,-79.487627989999993,43.67276002,17
#052c66cb,0,NA,-79.4998887,43.69690895,17
red,200,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.56322663,43.65265082,18
red,500,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.29259216,43.6801098,18
#052c66cb,0,NA,-79.45529703,43.78163868,19
#052c66cb,500,999 - Undetermined,-79.23731025,43.77239856,20
#052c66cb,5000,999 - Undetermined,-79.40432752,43.64802622,4
#052c66cb,0,NA,-79.37069714,43.67200954,7
#052c66cb,0,NA,-79.3757697,43.64406238,7
#052c66cb,0,NA,-79.57103842,43.68664317,8
#052c66cb,0,NA,-79.44895489,43.69254617,9
#052c66cb,35000,999 - Undetermined,-79.50584184,43.77339485,10
red,100,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.29259216,43.6801098,10
red,500,999 - Undetermined,-79.54160883,43.74823355,13
#052c66cb,0,NA,-79.55171226,43.67893707,15
#052c66cb,0,NA,-79.39222647,43.63845371,21
#052c66cb,0,NA,-79.30975283,43.66339677,22
red,0,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.42666615,43.76861579,10
red,2000000,100 - Outdoor fireplace/heater,-79.38968497,43.77945202,4
#052c66cb,0,NA,-79.38313955,43.76780378,1
red,10,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.4119528,43.65380442,18
red,75000,"73 - Blow Torch, Bunsen Burner",-79.51167366,43.76604191,18
#052c66cb,21000,85 - Vehicle collision,-79.52068168,43.71354299,4
#052c66cb,0,NA,-79.41887047,43.66347294,19
#052c66cb,0,NA,-79.37906835,43.67191531,23
red,0,999 - Undetermined,-79.25636553,43.80247752,8
#052c66cb,0,NA,-79.44250926,43.69661103,10
#052c66cb,0,NA,-79.18503311,43.77260785,12
#052c66cb,1000,999 - Undetermined,-79.2062925,43.78554174,13
#052c66cb,0,NA,-79.40037055,43.64981485,14
#052c66cb,20000,82 - Vehicle - Mechanical,-79.57563274,43.70194826,20
#052c66cb,0,NA,-79.1788796,43.76329426,23
#052c66cb,500,999 - Undetermined,-79.37103207,43.6582947,0
#052c66cb,0,NA,-79.33417512,43.81176063,2
red,2500,43 - Clothes Dryer,-79.32773089,43.68838514,2
red,1,999 - Undetermined,-79.4114242,43.63917466,4
#052c66cb,0,NA,-79.3499798,43.71709874,5
#052c66cb,0,NA,-79.36834512,43.6615664,0
red,100000,999 - Undetermined,-79.50029012,43.73863008,2
#052c66cb,5000,999 - Undetermined,-79.46944885,43.70086063,11
red,0,999 - Undetermined,-79.19474166,43.76201424,7
#052c66cb,0,NA,-79.40179533,43.79245479,10
#052c66cb,0,NA,-79.57835582,43.73764688,20
red,500,"28 - Cord, Cable for Appliance, Electrical Articles",-79.42967715,43.65291583,18
#052c66cb,0,NA,-79.41125995,43.64574864,18
#052c66cb,0,NA,-79.41316085,43.7610276,22
red,0,999 - Undetermined,-79.37616506,43.64499778,23
#052c66cb,0,NA,-79.43256218,43.65256919,4
#052c66cb,0,NA,-79.2139566,43.73422381,13
#052c66cb,0,NA,-79.22593396,43.74923425,13
red,500,52 - Florescent Lamp (includes ballast),-79.49149497,43.65990169,9
#052c66cb,0,NA,-79.4317224,43.77618885,11
#052c66cb,0,NA,-79.37624711,43.67079284,8
red,120000,999 - Undetermined,-79.46589174,43.73180835,20
#052c66cb,1000,24 - Circuit Wiring - Copper,-79.33141242,43.79310646,23
#052c66cb,1000,999 - Undetermined,-79.50861177,43.73004308,0
red,0,"96 - Chemical Reaction (eg. spontaneous combustion, etc.)",-79.33556366,43.80021417,12
red,500,12 - Oven,-79.43626443,43.64296255,17
#052c66cb,500,999 - Undetermined,-79.25758849,43.73327362,19
red,1001,"96 - Chemical Reaction (eg. spontaneous combustion, etc.)",-79.48479681,43.76100964,8
red,25000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.39066727,43.65241212,3
red,10000,"28 - Cord, Cable for Appliance, Electrical Articles",-79.36753752,43.65957988,5
#052c66cb,0,NA,-79.50979293,43.59441401,21
#052c66cb,50000,999 - Undetermined,-79.34136088,43.75705359,9
#052c66cb,0,NA,-79.54694583,43.71868032,10
red,5000,21 - Transformer,-79.35062475,43.74237282,12
red,0,38 - Chimney - Factory Built,-79.45339732,43.70790754,13
#052c66cb,500,999 - Undetermined,-79.4155777,43.77976908,13
#052c66cb,0,NA,-79.27580104,43.69954054,20
red,5000,"11 - Stove, Range-top burner",-79.42922565,43.71681028,1
red,10000,15 - Range Hood,-79.38869656,43.67488195,15
#052c66cb,15000,82 - Vehicle - Mechanical,-79.56539473,43.67432009,18
red,15000,999 - Undetermined,-79.5521565,43.69579632,19
#052c66cb,0,NA,-79.47842741,43.72215628,21
#052c66cb,0,NA,-79.61334611,43.73217644,21
#052c66cb,0,NA,-79.23663659,43.83025663,21
#052c66cb,0,NA,-79.47691448,43.63026962,21
#052c66cb,0,NA,-79.2546425,43.77252568,21
#052c66cb,0,NA,-79.18690518,43.8056919,21
#052c66cb,0,NA,-79.50277698,43.69205094,22
#052c66cb,0,NA,-79.4942433,43.7431062,22
#052c66cb,0,NA,-79.58226619,43.68900685,22
#052c66cb,0,NA,-79.27951692,43.70321859,22
#052c66cb,0,NA,-79.52145671,43.7626126,22
#052c66cb,1000,91 - Fireworks,-79.60352377,43.71885889,22
#052c66cb,0,NA,-79.52909206,43.76854887,22
#052c66cb,0,NA,-79.23027267,43.82989997,22
#052c66cb,0,NA,-79.30975283,43.66339677,22
#052c66cb,0,NA,-79.2887628,43.73071146,22
#052c66cb,0,NA,-79.23978636,43.74171039,22
#052c66cb,25,999 - Undetermined,-79.46517055,43.65341242,22
#052c66cb,0,NA,-79.30504629,43.77572633,22
red,0,999 - Undetermined,-79.18837002,43.7679299,22
#052c66cb,0,NA,-79.56016513,43.64864407,22
red,0,"96 - Chemical Reaction (eg. spontaneous combustion, etc.)",-79.53085146,43.74181305,16
#052c66cb,0,NA,-79.48827847,43.76408706,21
#052c66cb,0,NA,-79.26446273,43.74969327,21
#052c66cb,0,NA,-79.56073982,43.75247768,23
#052c66cb,0,NA,-79.3794752,43.65603485,3
red,0,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.25678984,43.69755436,5
#052c66cb,0,NA,-79.37520361,43.65180643,10
red,75000,17 - Wood burning stove,-79.17161652,43.80288815,11
#052c66cb,0,NA,-79.42864419,43.64220842,12
#052c66cb,0,NA,-79.18572561,43.75357375,17
red,10000,43 - Clothes Dryer,-79.41138569,43.64735669,3
red,2500,"11 - Stove, Range-top burner",-79.54679271,43.7491238,15
red,10000,14 - Open Fired Barbeque - Fixed or Portable,-79.54420962,43.71349174,18
#052c66cb,0,NA,-79.43234865,43.73038147,20
red,10000,999 - Undetermined,-79.50076357,43.60175919,22
#052c66cb,0,NA,-79.20248897,43.80411331,22
#052c66cb,0,NA,-79.30675886,43.66513615,15
#052c66cb,0,NA,-79.38402244,43.66200597,8
#052c66cb,0,NA,-79.36354395,43.6501104,13
red,12000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.39920276,43.63523745,15
#052c66cb,0,NA,-79.36157624,43.68122608,17
red,6000,"11 - Stove, Range-top burner",-79.58380727,43.74681421,17
red,1,79 - Other Open Flame Tools/Smokers' Articles,-79.40214047,43.67299302,21
#052c66cb,0,NA,-79.37834705,43.66628531,22
#052c66cb,0,NA,-79.55044019,43.70510934,14
red,50000,"28 - Cord, Cable for Appliance, Electrical Articles",-79.35445378,43.68683528,20
red,0,12 - Oven,-79.48613396,43.64652773,21
#052c66cb,0,NA,-79.32888349,43.80612714,22
red,400,14 - Open Fired Barbeque - Fixed or Portable,-79.32331516,43.7046094,14
red,50000,999 - Undetermined,-79.45159257,43.70001181,15
#052c66cb,0,NA,-79.36375284,43.75607839,21
red,500,83 - Other Electrical,-79.37698499,43.80044431,4
red,250,"96 - Chemical Reaction (eg. spontaneous combustion, etc.)",-79.40555026,43.68377688,7
red,1,999 - Undetermined,-79.37012259,43.65616273,1
#052c66cb,0,NA,-79.55931852,43.6809345,18
#052c66cb,0,NA,-79.49544373,43.64960503,19
#052c66cb,0,NA,-79.44264132,43.66087034,21
#052c66cb,0,NA,-79.38859917,43.65546553,22
#052c66cb,0,NA,-79.38859917,43.65546553,1
red,500000,69 - Other Processing Equipment,-79.27879064,43.77018262,3
#052c66cb,0,NA,-79.35452888,43.67126572,7
#052c66cb,0,NA,-79.38953189,43.67696205,6
#052c66cb,35000,81 - Vehicle - Electrical,-79.18878578,43.80112425,18
#052c66cb,0,999 - Undetermined,-79.39952824,43.6334011,19
#052c66cb,0,NA,-79.51995445,43.65599478,20
#052c66cb,0,NA,-79.53940154,43.5873666,22
#052c66cb,0,NA,-79.3229205,43.65234803,21
#052c66cb,0,NA,-79.47014953,43.78383982,3
red,5000,999 - Undetermined,-79.39722675,43.63746415,12
red,1000,999 - Undetermined,-79.23370201,43.76403701,13
red,20,999 - Undetermined,-79.34662866,43.70321197,2
red,100,"29 - Extension Cord, Temporary Wiring",-79.21891354,43.74318201,5
red,18000,"28 - Cord, Cable for Appliance, Electrical Articles",-79.38281083,43.67016027,6
red,20000,43 - Clothes Dryer,-79.49121806,43.68659924,18
#052c66cb,0,NA,-79.31314919,43.68652579,18
#052c66cb,0,NA,-79.33681405,43.73097937,19
red,1000,13 - Microwave,-79.45242991,43.71432749,20
#052c66cb,0,NA,-79.19947279,43.76544706,20
#052c66cb,0,NA,-79.43996878,43.63641926,0
#052c66cb,1500,999 - Undetermined,-79.57830983,43.73550449,0
red,3000,12 - Oven,-79.51420493,43.64036483,18
#052c66cb,0,NA,-79.36206063,43.65000514,22
red,0,75 - Matches (open flame),-79.50267206,43.76537979,22
#052c66cb,50,999 - Undetermined,-79.48645243,43.74477751,22
#052c66cb,0,NA,-79.2062029,43.82105326,23
#052c66cb,0,NA,-79.28444097,43.6712067,23
#052c66cb,0,NA,-79.26591828,43.7274089,23
#052c66cb,0,NA,-79.37684131,43.64115254,0
#052c66cb,0,NA,-79.32777907,43.71937597,0
#052c66cb,0,NA,-79.55388006,43.71806046,1
red,9000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.40832329,43.64808689,2
red,3000,999 - Undetermined,-79.30899182,43.72253278,2
red,20000,999 - Undetermined,-79.207508,43.8045361,4
#052c66cb,0,NA,-79.3846862,43.784552,10
#052c66cb,0,NA,-79.4430086,43.77385922,23
#052c66cb,0,NA,-79.42347266,43.64619177,15
#052c66cb,0,NA,-79.37145847,43.6718889,9
#052c66cb,5000,999 - Undetermined,-79.27240647,43.70829499,0
red,100000,31 - Central Heating/Cooling Unit,-79.51081208,43.71527452,19
red,1500,"11 - Stove, Range-top burner",-79.50270439,43.75113808,20
#052c66cb,0,NA,-79.33758395,43.66879642,0
red,1000,"11 - Stove, Range-top burner",-79.4639404,43.65782988,3
#052c66cb,0,NA,-79.34945825,43.66615105,8
red,5000,"26 - Terminations-Copper (incl receptacles, switches, lights)",-79.26705245,43.71330029,16
#052c66cb,10000,999 - Undetermined,-79.50861177,43.73004308,2
red,5000,999 - Undetermined,-79.19942907,43.80761011,7
#052c66cb,15000,77 - Matches or Lighters (unable to distinguish),-79.48601351,43.7084511,8
#052c66cb,0,NA,-79.46474768,43.64559491,10
#052c66cb,0,NA,-79.40599499,43.64890278,12
red,500,55 - Candle,-79.41600169,43.78163768,13
#052c66cb,0,NA,-79.40210927,43.66305233,15
#052c66cb,0,NA,-79.49404603,43.64396564,15
#052c66cb,0,NA,-79.38145422,43.69423603,15
#052c66cb,25000,999 - Undetermined,-79.32967692,43.79604719,16
red,500,14 - Open Fired Barbeque - Fixed or Portable,-79.34685952,43.67112968,17
#052c66cb,0,NA,-79.29104581,43.82574984,18
#052c66cb,0,NA,-79.50676197,43.66174442,18
#052c66cb,0,NA,-79.44898555,43.66969106,19
#052c66cb,0,NA,-79.57103842,43.68664317,19
#052c66cb,0,NA,-79.37069714,43.67200954,19
#052c66cb,0,NA,-79.48645243,43.74477751,21
#052c66cb,0,NA,-79.23538568,43.70721537,21
#052c66cb,0,NA,-79.53085146,43.74181305,23
red,300000,"29 - Extension Cord, Temporary Wiring",-79.47063802,43.70508741,0
#052c66cb,75000,81 - Vehicle - Electrical,-79.26706502,43.76040093,1
#052c66cb,0,NA,-79.36820411,43.67377549,3
#052c66cb,0,NA,-79.40657585,43.64668293,19
#052c66cb,0,999 - Undetermined,-79.35609929,43.67323591,1
#052c66cb,0,NA,-79.44922241,43.7364007,13
red,5,"51 - Incandescent Lamp - Light Bulb, Spotlight",-79.43673056,43.72678258,20
#052c66cb,0,"106 - Exposure, source grass, shrubs, trees",-79.1771925,43.84700784,20
#052c66cb,1000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.41828059,43.7289006,23
red,0,"96 - Chemical Reaction (eg. spontaneous combustion, etc.)",-79.42909106,43.73297651,0
#052c66cb,0,NA,-79.33708259,43.7385086,13
#052c66cb,0,NA,-79.50979293,43.59441401,21
#052c66cb,0,NA,-79.41343204,43.64596275,22
#052c66cb,0,NA,-79.42091494,43.66302548,0
#052c66cb,0,NA,-79.38145787,43.65922466,8
#052c66cb,0,NA,-79.38898713,43.67558883,14
#052c66cb,20000,999 - Undetermined,-79.19718091,43.79685454,15
#052c66cb,0,NA,-79.2513898661858,43.8365433634526,15
red,50000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.29606326,43.68945175,16
#052c66cb,0,NA,-79.38750349,43.67192385,4
#052c66cb,0,NA,-79.56354663,43.75500179,18
red,75000,999 - Undetermined,-79.38359144,43.70973792,10
#052c66cb,0,NA,-79.3758926,43.6724655,8
#052c66cb,0,NA,-79.3758926,43.6724655,11
#052c66cb,100000,34 - Space Heater - Portable,-79.39392886,43.64273899,19
#052c66cb,25000,82 - Vehicle - Mechanical,-79.58211604,43.7432636,16
red,200000,72 - Cutting/Welding Equipment,-79.48994652,43.65621337,20
#052c66cb,0,NA,-79.36628699,43.6601109,22
#052c66cb,20000,82 - Vehicle - Mechanical,-79.27133222,43.70045039,23
#052c66cb,0,NA,-79.31277895,43.68568481,0
#052c66cb,2000,999 - Undetermined,-79.29659877,43.80126823,7
#052c66cb,0,NA,-79.29586118,43.72149786,7
#052c66cb,0,NA,-79.38008674,43.655909,13
red,200,999 - Undetermined,-79.42228133,43.63997709,13
#052c66cb,0,NA,-79.53522381,43.64145415,7
red,50000,"107 - Exposure, source vehicle (outside structure)",-79.30235416,43.76272659,5
red,0,31 - Central Heating/Cooling Unit,-79.27046411,43.73825551,10
#052c66cb,5000,82 - Vehicle - Mechanical,-79.39281937,43.70786115,11
#052c66cb,0,NA,-79.43666894,43.64058348,14
red,0,999 - Undetermined,-79.48169402,43.72511127,16
#052c66cb,0,NA,-79.3757697,43.64406238,3
red,0,82 - Vehicle - Mechanical,-79.4995049,43.61257043,5
red,0,17 - Wood burning stove,-79.54832287,43.66409817,20
red,0,"104 - Exposure, source open fire (inc campfire, rubbish fire)",-79.42337417,43.74273528,20
